Id,File,label,date,time,PosixTime,begin[sec],end[sec],msec,clip[usec],lat[deg],lon[deg],depth[m],heading[deg],dec[deg],pitch[deg],roll[deg],state,duration[usec],low_i,high_i,energy[%],SNR[dB],Fp[kHz],Fc[kHz],begin_3dB_BW[kHz],-3dB_BW[kHz],begin_10dB_BW[kHz],-10dB_BW[kHz],RMS[kHz],Qrms,Fs[kHz],energy_per[%],energy110,energy110_160,energy160_256,slope_max_wvd
217,20230630T094513Z,Kogia-A,2023/06/30,10:13:46.145,1688120026.145,1713.145882,1713.147462,0.882,1580,28.619207,-18.69202,551.04,298.27,-5,18.46,3.59,117,174,118,206,98.6523845735545,22.8899805861646,122,125.255799995039,117.6,8.40000000000001,110.8,31.2,11.316033166672,11.0688788332596,512,98.6523845735545,0.0329739256324903,0.96702607436751,0,-0.0267935836418115
218,20230630T094513Z,Kogia-A,2023/06/30,10:13:46.352,1688120026.352,1713.352106,1713.353916,0.106,1810,28.619206,-18.692019,551.09,298.24,-5,18.46,3.59,117,189,270,366,98.7852022687037,21.9341981153037,121.6,125.321360126386,118,7.59999999999999,108.4,35.2,12.5753487158309,9.96563697423521,512,98.7852022687037,0.0470518977693726,0.952948102230627,0,-0.0170005587038071
219,20230630T094513Z,Kogia-A,2023/06/30,10:13:46.547,1688120026.547,1713.547758,1713.549579,0.758,1821,28.619207,-18.692021,551.01,298.28,-5,18.46,3.59,117,172,170,257,98.6054358206698,23.3004413012866,121.6,124.956180951279,117.6,8,107.2,36,12.0075611803567,10.4064579871303,512,98.6054358206698,0.0580421664496461,0.941957833550354,0,-0.0271217357910902
220,20230630T094513Z,Kogia-A,2023/06/30,10:13:46.681,1688120026.681,1713.681516,1713.683405,0.516,1889,28.619207,-18.69202,551.02,298.27,-5,18.46,3.59,117,248,176,302,99.5695531281228,23.5115343896722,122,124.45368129176,118,6.8,109.6,29.6,11.2167583978919,11.0953340418877,512,99.5695531281228,0.0370832991579646,0.962916700842035,0,0.00176822035759787
221,20230630T094513Z,Kogia-A,2023/06/30,10:13:46.792,1688120026.792,1713.792685,1713.794191,0.685,1506,28.619207,-18.692021,550.99,298.29,-5,18.46,3.59,117,244,94,218,99.5697751280634,22.2190957737084,121.6,124.455859398318,118,6.8,109.2,30.8,11.314389768414,10.9997854012204,512,99.5697751280634,0.0370436603342864,0.962956339665714,0,0.00460294422558579
222,20230630T094513Z,Kogia-A,2023/06/30,10:13:46.895,1688120026.895,1713.895872,1713.897731,0.872,1859,28.619207,-18.692022,550.97,298.3,-5,18.46,3.59,117,82,185,226,96.3667845932716,30.025633650171,124.4,123.743179000106,112.4,23.2,102.8,41.2,10.0355279392788,12.330510138463,512,96.3667845932716,0.120169120171899,0.879830879828101,0,0.0402298850574709
223,20230630T094513Z,Kogia-A,2023/06/30,10:13:46.996,1688120026.996,1713.996307,1713.997919,0.307,1612,28.619207,-18.692021,551.01,298.28,-5,18.46,3.59,117,78,162,201,96.2486564657696,29.3683565870519,124.4,123.631510170217,112,24,102,42.8,10.3292568418445,11.9690614787869,512,96.2486564657696,0.114946174976823,0.885053825023177,0,0.0384615384615383
224,20230630T094513Z,Kogia-A,2023/06/30,10:13:47.093,1688120027.093,1714.093052,1714.094454,0.052,1402,28.619207,-18.69202,551.03,298.27,-5,18.46,3.59,117,172,111,198,98.74697153292,22.2115309006143,121.6,126.27579695426,117.6,20.4,107.2,36.8,12.4686474656538,10.1274654931178,512,98.74697153292,0.0513076713463278,0.948692328653672,0,0.014729020979021
225,20230630T094513Z,Kogia-A,2023/06/30,10:13:47.188,1688120027.188,1714.188681,1714.190328,0.681,1647,28.619207,-18.692022,550.96,298.31,-5,18.46,3.59,117,305,180,335,99.6721204671155,20.0209796773762,123.6,125.492702277769,117.2,20.8,109.6,32,14.1217219589163,8.8865014226211,512,99.6721204671155,0.0451682917432642,0.954831708256736,0,-0.0322519515330294
226,20230630T094513Z,Kogia-A,2023/06/30,10:13:47.287,1688120027.287,1714.28748,1714.288958,0.48,1478,28.619207,-18.692022,550.97,298.3,-5,18.46,3.59,117,172,135,222,98.6934393508666,21.990518052378,121.6,126.105808210547,117.6,20,108,35.6,12.4237645919922,10.1503700651113,512,98.6934393508666,0.0430968114004238,0.956903188599576,0,-0.00881367882954309
227,20230630T094513Z,Kogia-A,2023/06/30,10:13:47.390,1688120027.39,1714.390071,1714.391484,0.071,1413,28.619207,-18.692021,551,298.29,-5,18.46,3.59,117,248,73,199,99.5751899424597,21.7499583205747,122,126.339154235262,118,20,109.6,31.6,13.1252099282744,9.62568636430733,512,99.5751899424597,0.0209610332774714,0.979038966722529,0,-0.0201643017177001
228,20230630T094513Z,Kogia-A,2023/06/30,10:13:47.498,1688120027.498,1714.49879,1714.500785,0.79,1995,28.619208,-18.692023,550.92,298.33,-5,18.46,3.59,117,172,216,303,98.6875985798145,23.5598080089301,121.6,125.519428882331,118,18.8,107.2,36.4,12.636897321978,9.93277271186088,512,98.6875985798145,0.0575931444855077,0.942406855514493,0,-0.00739247311827946
229,20230630T094513Z,Kogia-A,2023/06/30,10:13:47.604,1688120027.604,1714.604357,1714.606029,0.357,1672,28.619207,-18.692022,550.95,298.31,-5,18.46,3.59,117,174,176,264,98.7838903669729,23.2502965966771,121.6,126.209667054379,118,20,107.6,36,12.4882450059898,10.106277302683,512,98.7838903669729,0.0616719286470038,0.938328071352996,0,0.0110139860139859
230,20230630T094513Z,Kogia-A,2023/06/30,10:13:47.706,1688120027.706,1714.706993,1714.708654,0.993,1661,28.619208,-18.692024,550.88,298.35,-5,18.46,3.59,117,311,92,250,99.6556263221092,19.84357023261,123.6,123.766010762974,110.4,27.6,109.2,32,13.2025639218246,9.37439208746283,512,99.6556263221092,0.0909161405670319,0.909083859432968,0,-0.0391393717324278
231,20230630T094513Z,Kogia-A,2023/06/30,10:13:47.811,1688120027.811,1714.811602,1714.813306,0.602,1704,28.619208,-18.692024,550.91,298.34,-5,18.46,3.59,117,313,260,419,99.6310971866704,19.302800010583,123.6,124.010566933789,110.4,28,109.2,32.8,13.8638239067808,8.94490349615126,512,99.6310971866704,0.0959153422627719,0.904084657737228,0,-0.0445299687301829
232,20230630T094513Z,Kogia-A,2023/06/30,10:13:47.914,1688120027.914,1714.914394,1714.916219,0.394,1825,28.619208,-18.692023,550.92,298.33,-5,18.46,3.59,117,309,187,344,99.659964987866,20.6202625210581,123.6,124.217577654283,110.4,28,109.2,32.4,13.6716620254349,9.08577007120178,512,99.659964987866,0.0809743424682541,0.919025657531746,0,-0.0351056724392919
233,20230630T094513Z,Kogia-A,2023/06/30,10:13:48.018,1688120028.018,1715.0185,1715.020222,0.5,1722,28.619208,-18.692024,550.9,298.34,-5,18.46,3.59,117,244,112,236,99.5516282548127,22.550752351109,121.6,124.26061192708,118.4,6.39999999999999,108.8,32,12.8343139833133,9.68190524936814,512,99.5516282548127,0.0527118515231529,0.947288148476847,0,-0.0201207845013153
234,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.135,1688120054.135,1741.135895,1741.137592,0.895,1697,28.619217,-18.69209,548.38,298.28,-5,18.46,2.15,117,84,48,90,97.3420621090047,30.3757701194295,126,123.991924860327,113.6,23.2,102.4,42.4,12.8059471122691,9.68237052467075,512,97.3420621090047,0.122047094860247,0.877952905139753,0,0.0571428571428572
235,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.232,1688120054.232,1741.232542,1741.234305,0.542,1763,28.619217,-18.692089,548.4,298.29,-5,18.46,2.17,117,170,79,165,99.0598900750845,25.6994349697997,133.6,124.779113110825,118.4,19.6,107.6,34.8,18.0143312558143,6.92665807788736,512,99.0598900750845,0.0540942871088624,0.945905712891138,0,0.121632653061224
236,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.317,1688120054.317,1741.31737,1741.319677,0.37,2307,28.619217,-18.692089,548.41,298.3,-5,18.46,2.18,117,160,106,187,98.9990731203287,27.0026340869554,133.6,124.704815594023,118.4,20,107.2,36,18.6990404113339,6.66904893785016,512,98.9990731203287,0.0469356435929275,0.953064356407072,0,0.10703481392557
237,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.320,1688120054.32,1741.320251,1741.321241,0.251,990,28.619217,-18.692089,548.42,298.3,-5,18.46,2.19,117,195,68,167,99.2019199216755,20.4471639633718,135.6,127.835738031622,114.8,24.8,106.8,36.8,12.9269863369206,9.8890595765938,512,99.2019199216755,0.0413277873976788,0.958672212602321,0,0.0759338640538886
238,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.398,1688120054.398,1741.398695,1741.400747,0.695,2052,28.619217,-18.69209,548.37,298.28,-5,18.46,2.14,117,182,72,164,99.0319408355832,23.7472445668314,134,125.024873794871,120.4,17.6,108,36.4,20.9392349839334,5.97084248258361,512,99.0319408355832,0.0309683921742275,0.969031607825772,0,0.0374050263004089
239,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.486,1688120054.486,1741.486876,1741.488845,0.876,1969,28.619217,-18.692091,548.35,298.27,-5,18.46,2.12,117,164,110,193,99.1226631295963,26.774168007001,133.6,125.328827324535,119.2,19.2,108.4,34.8,18.8685539993213,6.64220625115435,512,99.1226631295963,0.0409096413571342,0.959090358642866,0,0.104524886877829
240,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.527,1688120054.527,1741.527193,1741.5286,0.193,1407,28.619217,-18.692089,548.41,298.3,-5,18.46,2.17,117,139,105,175,98.5749288094914,25.5529606049244,120.8,125.475626023597,113.2,26,105.6,38.4,10.4733887385936,11.9804228750938,512,98.5749288094914,0.0592279813724509,0.940772018627549,0,0.110510204081633
241,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.576,1688120054.576,1741.576349,1741.578181,0.349,1832,28.619217,-18.69209,548.39,298.29,-5,18.46,2.15,117,164,48,131,98.9898434982461,25.1195719552592,133.6,124.556269376495,117.2,20.8,106.4,36.8,15.9037919287464,7.83185984415183,512,98.9898434982461,0.0691073405310822,0.930892659468918,0,0.132169287696578
242,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.665,1688120054.665,1741.66504,1741.667427,0.04,2387,28.619217,-18.692089,548.41,298.3,-5,18.46,2.17,117,170,125,211,99.0398468662855,27.9528129799378,122,123.310656010306,111.6,25.2,104.4,38,12.0076214479662,10.2693657144889,512,99.0398468662855,0.10269828306862,0.89730171693138,0,0.16800563777308
243,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.745,1688120054.745,1741.745352,1741.746964,0.352,1612,28.619217,-18.69209,548.37,298.28,-5,18.46,2.14,117,139,159,229,98.5876821448638,27.1761618789397,120.8,125.557890632314,113.2,26,106,37.6,9.827316544061,12.776416641244,512,98.5876821448638,0.0548790943219852,0.945120905678015,0,0.10440949737897
244,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.752,1688120054.752,1741.752001,1741.753392,0.001,1391,28.619217,-18.692089,548.4,298.3,-5,18.46,2.17,117,164,53,136,98.8074968571925,23.7897711076327,114,119.685671840751,108.4,17.6,98.4,37.2,13.4808859125408,8.8781755603622,512,98.8074968571925,0.211253716400103,0.788746283599897,0,0.0453393665158372
245,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.829,1688120054.829,1741.829858,1741.83141,0.858,1552,28.619217,-18.692092,548.31,298.26,-5,18.46,2.09,117,164,149,232,98.8229519360681,24.4614819268415,114.4,122.693771224549,108.8,17.6,100.4,61.6,15.3806274237081,7.97716294950524,512,98.8229519360681,0.145587510710925,0.854412489289075,0,0.0637697732037354
246,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.910,1688120054.91,1741.910596,1741.912822,0.596,2226,28.619217,-18.692091,548.33,298.27,-5,18.46,2.1,117,168,187,272,99.0359828274176,26.8684783796012,122.4,123.302877455686,111.2,26,104.4,37.6,12.7924280084735,9.6387392115095,512,99.0359828274176,0.102129204669087,0.897870795330913,0,0.14468085106383
247,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.982,1688120054.982,1741.982201,1741.983505,0.201,1304,28.619217,-18.69209,548.36,298.28,-5,18.46,2.13,117,137,70,139,98.6097437422447,25.5676861129861,121.2,126.03811427816,114,25.2,107.2,36.8,9.87344087144735,12.7653688232078,512,98.6097437422447,0.028686354144781,0.971313645855219,0,0.114023960535589
248,20230630T094513Z,Kogia-A,2023/06/30,10:14:14.991,1688120054.991,1741.991755,1741.994006,0.755,2251,28.619217,-18.692092,548.31,298.26,-5,18.46,2.08,117,182,125,217,99.1615573858647,25.5160734683181,123.2,123.587556769991,112,25.2,106.4,34,14.7978412380199,8.3517287949042,512,99.1615573858647,0.058861938197148,0.941138061802852,0,0.0498602402357034
249,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.072,1688120055.072,1742.072831,1742.074753,0.831,1922,28.619217,-18.692092,548.29,298.25,-5,18.46,2.07,117,166,147,231,99.1105711280819,25.994586102377,133.2,124.626550037655,118.4,19.2,106.8,35.2,16.0525222712579,7.76367401531657,512,99.1105711280819,0.0653805814861752,0.934619418513825,0,0.118649587494572
250,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.155,1688120055.155,1742.155874,1742.157612,0.874,1738,28.619217,-18.692093,548.28,298.25,-5,18.46,2.06,117,166,91,175,99.1037289981364,25.9900899360916,133.2,125.568450037619,119.2,18.8,108,34.4,16.863553363735,7.44614419803443,512,99.1037289981364,0.0464093846587452,0.953590615341255,0,0.10453781512605
251,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.214,1688120055.214,1742.214947,1742.216281,0.947,1334,28.619217,-18.692093,548.27,298.24,-5,18.46,2.04,117,139,95,165,98.5716517011436,25.9641477973679,121.2,125.91769697289,114,24.4,107.2,36.4,10.3588052783558,12.155619648145,512,98.5716517011436,0.0350894296324724,0.964910570367528,0,0.122983114446529
252,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.245,1688120055.245,1742.245743,1742.247987,0.743,2244,28.619217,-18.692092,548.29,298.25,-5,18.46,2.06,117,164,191,274,99.0980018275719,27.3144292158432,133.2,125.318161831938,119.6,18.4,107.6,34.8,17.568997981131,7.13291457865317,512,99.0980018275719,0.0501326468024132,0.949867353197587,0,0.105918367346939
253,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.357,1688120055.357,1742.357728,1742.359698,0.728,1970,28.619217,-18.692093,548.28,298.25,-5,18.46,2.05,117,184,78,171,99.1592374218348,25.4386272097712,133.6,125.085551850382,119.6,17.6,108.4,32.4,16.8789982771132,7.41072128788529,512,99.1592374218348,0.0265098622518191,0.973490137748181,0,0.118371040723982
254,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.457,1688120055.457,1742.457869,1742.459395,0.869,1526,28.619217,-18.692093,548.25,298.24,-5,18.46,2.03,117,143,160,232,98.6499737432661,26.4031247000892,121.2,125.913357311653,114,24,107.2,36.4,10.7033062832635,11.7639684392233,512,98.6499737432661,0.0537350921836899,0.94626490781631,0,0.0867838910947244
255,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.515,1688120055.515,1742.515856,1742.517652,0.856,1796,28.619217,-18.692093,548.25,298.24,-5,18.46,2.03,117,291,89,237,99.5327675355452,18.5450960185033,132,126.445151774193,122,12.8,110.8,40.4,21.815405820662,5.79614025123627,512,99.5327675355452,0.0101146022002767,0.989885397799723,0,0.0183162786540952
256,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.655,1688120055.655,1742.655066,1742.656951,0.066,1885,28.619217,-18.692092,548.31,298.26,-5,18.46,2.08,117,100,138,188,96.9516129378949,28.2572567455829,126.4,124.542676779788,115.2,21.2,105.2,38.4,12.6568464745978,9.83994528413884,512,96.9516129378949,0.0416418713593104,0.95835812864069,0,0.0351906158357769
257,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.697,1688120055.697,1742.697694,1742.698921,0.694,1227,28.619217,-18.692093,548.25,298.24,-5,18.46,2.02,117,135,53,121,98.5162617870464,25.6817566071733,120.8,125.422241932508,114,22.4,107.6,36,10.6144332467022,11.8161977203518,512,98.5162617870464,0.0332592194986753,0.966740780501325,0,0.085540069686411
258,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.781,1688120055.781,1742.781493,1742.783456,0.493,1963,28.619217,-18.692093,548.26,298.24,-5,18.46,2.03,117,82,210,251,97.4902811388195,32.2638657886011,122.8,122.522794001737,110.4,24.4,100,44,11.5516854113875,10.606486381715,512,97.4902811388195,0.162017461361887,0.837982538638113,0,0.0219780219780217
259,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.876,1688120055.876,1742.876825,1742.878248,0.825,1423,28.619217,-18.692094,548.22,298.22,-5,18.46,2,117,68,148,182,97.4678264275408,31.5613444097005,119.2,119.597426825565,105.2,27.6,94.4,49.6,12.7262705282764,9.39768069206387,512,97.4678264275408,0.207612808848714,0.792387191151286,0,0.0191304347826086
260,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.935,1688120055.935,1742.935628,1742.936753,0.628,1125,28.619217,-18.692094,548.23,298.23,-5,18.46,2.01,117,139,66,136,98.6968187868769,25.6667884194679,121.6,124.338970537232,114.4,17.2,108,34.8,9.36396506740931,13.2784530529685,512,98.6968187868769,0.0339189706494689,0.966081029350531,0,-0.0545152521896712
261,20230630T094513Z,Kogia-A,2023/06/30,10:14:15.963,1688120055.963,1742.963618,1742.965901,0.618,2283,28.619217,-18.692094,548.23,298.23,-5,18.46,2.01,117,145,165,238,98.7804316873456,28.3789999946274,116,117.811273874528,108.8,14.8,98.4,39.6,10.4770854309484,11.2446609938413,512,98.7804316873456,0.27872132692032,0.72127867307968,0,-0.0155411655874192
262,20230630T094513Z,Kogia-A,2023/06/30,10:14:16.043,1688120056.043,1743.043309,1743.04519,0.309,1881,28.619217,-18.692093,548.25,298.24,-5,18.46,2.03,117,170,216,302,99.0055323516568,24.7273380668391,124,122.881198375484,108.8,28.4,99.6,42.8,13.1921208036981,9.31474174653081,512,99.0055323516568,0.175598623743796,0.824401376256204,0,0.040425168616068
263,20230630T094513Z,Kogia-A,2023/06/30,10:14:16.043,1688120056.043,1743.043447,1743.045291,0.447,1844,28.619217,-18.692094,548.24,298.23,-5,18.46,2.01,117,170,146,232,99.0051094788531,24.6156768654398,124,122.881188429799,108.8,28.4,99.6,42.8,13.1921411596135,9.31472661966258,512,99.0051094788531,0.17559862223099,0.82440137776901,0,0.040425168616068
264,20230630T094513Z,Kogia-A,2023/06/30,10:14:16.120,1688120056.12,1743.120582,1743.12244,0.582,1858,28.619217,-18.692094,548.22,298.22,-5,18.46,2,117,166,140,224,99.0419427745318,25.7529375006743,133.2,125.490824256419,119.2,18.8,107.2,36,16.5275690704306,7.59281801949533,512,99.0419427745318,0.0562218871042481,0.943778112895752,0,0.121776710684273
265,20230630T094513Z,Kogia-A,2023/06/30,10:14:16.173,1688120056.173,1743.173553,1743.174977,0.553,1424,28.619217,-18.692094,548.22,298.22,-5,18.46,1.99,117,135,203,271,98.6982508912673,27.8287147200169,121.6,124.889592670652,114,21.6,107.6,35.6,9.25740811217528,13.4907731362084,512,98.6982508912673,0.0315716507507493,0.968428349249251,0,0.0824577861163227
266,20230630T094513Z,Kogia-A,2023/06/30,10:14:16.203,1688120056.203,1743.203717,1743.205781,0.717,2064,28.619217,-18.692095,548.2,298.22,-5,18.46,1.98,117,170,69,155,99.0205840417411,26.4935682817735,133.2,124.302670723011,118,19.6,107.6,34.4,17.9708969725385,6.91688739370989,512,99.0205840417411,0.0546864407856694,0.94531355921433,0,0.120633484162896
267,20230630T094513Z,Kogia-A,2023/06/30,10:14:16.285,1688120056.285,1743.285605,1743.287448,0.605,1843,28.619217,-18.692095,548.2,298.22,-5,18.46,1.98,117,107,69,123,97.4514240531899,27.9687430423399,128.4,124.390110425404,115.2,22.4,104,39.6,14.4053116453049,8.63501696375629,512,97.4514240531899,0.0790407218249871,0.920959278175013,0,0.0759358288770057
